article_id,classification,story_id,score,edges,jaccard,title
eea49c93-0c63-471b-9a5d-c042eb3199ec,NEW,,,,,India’s space economy set to reach $45 billion by the next decade: Dr. Jitendra Singh
57fc780a-eb20-416b-8d86-4982a21a6c92,NEW,,,,,"Rohit Sharma Run out: రోహిత్ శర్మ, గిల్.. తప్పు ఎవరిది? బాగా ఆడుతున్నాడు అనే టైమ్‌లో.."
0e1474d8-1f74-4012-98f7-669222f36f07,WAIT,,,,,
2b2e93cf-d39f-40f6-baf6-898f57770fc3,NEW,,,,,"'Innovation is in India's DNA': PM Modi, French President Macron inaugurate 'Bharat Innova"
423dc7b1-8c8d-4bbc-921c-86c9f0248d80,NEW,,,,,"PM Modi फ्रांस दौरे पर, नीस में भारत इनोवेट्स कार्यक्रम में हुए शामिल"
a8586404-23e7-46d5-b980-ea5568b5f680,WAIT,,,,,Housing activists march to Parliament against proposed land bill
cec73baa-419d-4914-90d7-27967c6f500e,WAIT,,,,,
61856a0f-4dbf-4342-a271-ba2f2bd7c58b,NEW,,,,,PM Modi France visit : भारताच्या 'DNA'मध्येच नाविन्यता : फ्रान्समध्ये पंतप्रधान नरेंद्र मो
893c5a9e-eae3-4b49-82cd-f5ebc75f89f4,WAIT,,,,,
092ab10d-4d6e-434c-8841-dff9f4e33df0,WAIT,,,,,america is responsible for any violation by us allies says iran ahead of june 19 mou signi
064fc8c1-91b4-48fd-a16a-7853e863325c,WAIT,,,,,
5dcc11a9-61e5-4242-b1f2-c0b52674b5fc,NEW,,,,,"1 in 3 South Koreans obese, highest among men in 30s, 40s: data"
ad183645-1e2a-4ff5-8357-971c80501a30,NEW,,,,,Crude oil prices drop 4.7% after US-Iran agreement to end war and reopen Hormuz: Here's wh
22fbce0c-b226-4d24-bc7e-7db1d8970b04,WAIT,,,,,
9df8b899-bec5-4457-8b66-dc84f3a739ff,WAIT,,,,,
2bea5b4b-31bc-40f2-9d3c-7b56b235a56e,NEW,,,,,27r6kIap2Y9HNDELl82e
89bba02c-b447-42d1-b9df-dc2a7089bf55,WAIT,,,,,"Lebanon says Israeli attacks have killed 3,798 people"
1cf9b18f-5aaa-40fd-aedb-0646e8f9058a,NEW,,,,,"The bid to create a world-class Yarra trek, from river mouth to near mountain source"
e9a3a742-4a99-4666-852d-0f92d08f6a26,WAIT,,,,,
ec1459e3-21bb-48c5-8dda-226bdb52a8b3,NEW,,,,,PM Modi departs for Bratislava after concluding successful Nice visit
15a732a6-1f83-4eab-8179-1285b9cc4e7a,WAIT,,,,,
b88f9105-f124-4c4f-92e5-39ee51b3ccdf,WAIT,,,,,"Latest news bulletin | June 14th, 2026 – Midday"
cab2669c-63c5-4651-aa67-6f26887b7540,WAIT,,,,,మెగా 158 నుంచి బిగ్ అప్‌డేట్ వస్తుంది.. జస్ట్ వెయిట్!
16b4c260-3346-4a20-bc0e-d752d0168d11,NEW,,,,,sweden run riot as tunisia crumble in five goal world cup thriller
55713253-1968-4431-8cbb-cd5c0f490bab,WAIT,,,,,
8acc0793-53a2-457f-aa48-e0cfb9a9528c,WAIT,,,,,
0dd0cd07-5961-4876-b529-c1b12b12d328,NEW,,,,,teenage spiderman dead falling into
2cc15535-5588-4fa8-b7dd-3ebdfb6d2a55,NEW,,,,,kala hiran actor govind namdev says he was misled about film targeting salman khan 2363510
4a1aa991-1157-4709-9fc4-5c123cfbee58,WAIT,,,,,"Labor's CGT plan flawed but better than what we have, economists tell inquiry"
9476eca2-7cb6-4a50-832b-40e424fd62ea,NEW,,,,,Mahama urges stronger Ghana-Russia relations as new Ambassador presents credentials
a8ed6e3e-7036-46cb-9987-e4bcf5e86ae7,WAIT,,,,,
614507d4-c7d6-4376-a6f5-7990db9a9ecc,WAIT,,,,,
6463d7be-04ee-4ccf-8331-d0ce0a081c70,NEW,,,,,Ivory Coast beats Ecuador 1-0 in FIFA World Cup 2026
8ce9ac8e-0cce-4695-ab18-38921413f442,WAIT,,,,,
844c3798-8cfa-415b-a713-6a8b7c67d6a2,WAIT,,,,,
a11d1a42-381b-4b21-bc20-8e33860d07ae,WAIT,,,,,Razorpay files IPO papers confidentially
80467d25-b6a3-4345-b3f7-7c9e4e56905c,WAIT,,,,,West Bengal Woman Rescued From Gurugram Flat After Reports of Abuse
d84435e1-0fe9-4a1f-a3bc-77f5112243bb,WAIT,,,,,
6a05393d-1c6f-4a5d-ba1a-4bd3ba96ee33,WAIT,,,,,
02c04eb2-7468-42a9-8b24-df81fa20be8c,WAIT,,,,,జీలకర్ర నీళ్లు తాగితే నిజంగా బరువు తగ్గుతారా..? అసలు నిజాలు తెలుసుకోండి..
405c506e-a15c-40f6-a51c-969d4c2d2a5a,NEW,,,,,"Peddi Day 10: Ram Charan Film Jumps 57%, Nears Rs 300 Crore"
6e9136e9-5d2c-4356-9b7b-8730bc1a0f66,NEW,,,,,Indian Student's US Visa Denial Goes Viral — Here's Why
35ace807-0201-4314-9077-d7689ee8f223,WAIT,,,,,സസ്പെൻഷനോ; പുറത്താക്കലോ? സി.പി.എം ജില്ല കമ്മിറ്റി യോഗം ഇന്ന്
8efa4f17-6770-484a-9c0f-b471f50a1d18,WAIT,,,,,
9c967947-bb33-4ef4-8ac6-1d4688a1faff,WAIT,,,,,
2d82a530-263c-4dab-9fb4-7912a33c6ec2,WAIT,,,,,
aa305b32-01a9-4afa-825a-a1efe6746411,WAIT,,,,,
79c38964-947f-46b5-ad8d-82c82d90a42c,WAIT,,,,,
40135d88-34eb-45da-b3f9-b8275a0acbde,NEW,,,,,"Congress welcomes US-Iran peace deal, says Pakistan gained influence, need greater balance"
4d534ba0-3f99-4f45-a4e6-bc83c506a648,WAIT,,,,,
ba00b7a6-5f7a-4a55-9761-1e24cb734028,NEW,,,,,"ഐഫോൺ 18 പ്രോ ലോഞ്ചിന് ഇനി രണ്ട് മാസം മാത്രം; ഡിസൈൻ, ക്യാമറ, ബാറ്ററി, വില ഉൾപ്പെടെ വിവരങ്ങൾ"
6dec106a-2f13-4112-8512-371ad41fd3fc,WAIT,,,,,saudi establishments near full digital connectivity as internet penetration hits 98 and ai
a505c118-de9d-4ccb-ad3e-4fce7f2a2444,NEW,,,,,நடுவானில் மோதிக் கொண்ட ஹெலிகாப்டர்கள்... 6 பேர் சம்பவ இடத்திலேயே உயிரிழப்பு
74e5923c-903b-4b44-925e-34d3d3cdb69e,NEW,,,,,Jnaneshwari Missing Case : కనిపించని చ్నినారి జ్ఞానేశ్వరి జాడ.. పెంపుడు కుక్క మృతి.. ఎస్పీ
1e5c1f85-740c-4f57-99f6-c1e46c3c2575,NEW,,,,,'പെൺമക്കൾ ആരുടേതായാലും പെൺമക്കൾ തന്നെയാണ്'; അഖിലേഷ് യാദവിന്റെ മകൾക്കെതിരെയുള്ള സൈബർ ആക്രമണ
79e1399e-dd72-4132-980f-d321e7c5522d,WAIT,,,,,
5b76f246-781c-4e04-a8cc-7eda79a9512b,WAIT,,,,,
5607ac15-1bc4-4dd0-97ea-b4f289aed73c,WAIT,,,,,"Tech firms had 'enough time' says Nandy, ahead of social media announcement"
a1781eb0-fc7f-430a-a009-e7b2b6868fe1,WAIT,,,,,
faf6a7ff-e78a-40b2-a83b-26f6baaeaf6d,WAIT,,,,,
fdb8d4df-b981-4031-892e-a60bdb25413a,NEW,,,,,vijay sangeetha divorce battle takes new turn as court schedules new hearing in august 236
435749b8-d431-409b-9f01-8085599d4ed6,WAIT,,,,,
bbf4fcc1-d55e-446e-98bc-5dbd308a141c,NEW,,,,,"FIFA World Cup 2026 Points Table: Check Latest Standings After Australia Beat Turkiye, Bra"
36bdfe38-dd73-4537-a8bd-62b692498e3b,NEW,,,,,"Flex Fuel Car: भारत की पहली फ्लेक्स-फ्यूल कार लॉन्च, जानें कीमत और खासियतें"
3ae7400c-1369-416b-a80a-fdc9862017fb,WAIT,,,,,
97e6c548-3960-4942-84b7-12f1a60d0784,WAIT,,,,,భద్రాద్రి జిల్లాలో భూప్రకంపనలు
1d0b8bf8-7a09-4e30-a1b3-71a2fcf13279,NEW,,,,,justice at last kenya begins compensation for protest victims
b19d96c6-26fb-4506-b772-5dbfb71d2bcd,NEW,,,,,വി.സിമാർ ആർ.എസ്.എസ് പരിപാടിയിൽ പങ്കെടുത്തത് ഗുരുതര വീഴ്ച; കേരളത്തോട് മാപ്പ് പറയണം: വി.ഡി. 
4e453ef0-06c8-4650-b963-65b1692de27a,NEW,,,,,dhurandhar diplomacy french president macron uses bollywood hit song aari aari to recap pm
dce68220-3dea-499e-b9db-eacf8ec8a7b8,WAIT,,,,,
1c06d824-79b6-4f4f-a27f-1481329d7099,WAIT,,,,,
af921fda-bedb-4914-b7a8-9cfa8275f4bf,WAIT,,,,,Controversies Senate bills generated in 3 years
dfaff112-a936-4941-957e-caa930c3124c,WAIT,,,,,
5ab8d0e7-db0c-47a7-9494-4ca3831e84d8,WAIT,,,,,Legal Education Reform: Assafuah questions possible return of entrance exams under new bar
0e5f062e-de4c-4a76-9175-86e3b83459f7,NEW,,,,,Teen accused of killing stepsister on cruise to be jailed pending trial
283b87ff-dba0-418d-9a92-7e8ef6114d8e,WAIT,,,,,
a030c49c-0250-4566-8621-10b59856fdfb,WAIT,,,,,
d95f2995-b8b9-4dc8-9b07-653edd7ecab7,WAIT,,,,,Rival protesters clash in Glasgow amid migration tensions (VIDEOS)
f000b51b-e0cf-46b5-b287-99579648c3ef,WAIT,,,,,
5d175d3b-238c-4bb8-98a6-d1359304097c,NEW,,,,,"Peddi Box Office Day 10: Ram Charan's Film Soars 57%, Crosses Rs 200 Crore Net"
753a4cd6-8d5f-47c2-a0ed-0585e0dafe2f,NEW,,,,,'Document Of National Pride': Pezeshkian Backs US-Iran MoU Before Geneva Signing
d0c8bcb4-cc0c-4e3f-b99a-77a495db423b,NEW,,,,,"British commandos board Russian shadow fleet tanker, Zelensky grateful"
2801f6bf-8b37-43cf-95ff-88c276c387ed,WAIT,,,,,బత్తాయి తోటలను తొలగించొద్దు.. సిట్రస్ సాగుకు పూర్వవైభవాన్ని తీసుకొస్తాం..
a438afc5-a339-4ffa-a502-6e00ee02e412,WAIT,,,,,
3c0dec9a-9eef-4ad0-a658-01ed7d1b0853,WAIT,,,,,Cyberabad Municipal Commissioner Reviews Tellapur Ground Situation Amid Rain Alerts and Fl
508134e9-e625-4927-942c-cd077571572e,WAIT,,,,,
83df1c9b-69ea-4248-bfa9-df3fe8f40e02,NEW,,,,,Australia stun Turkey at World Cup after selection gamble pays off
8f898dfc-5696-42e2-96f5-4fc49e06a818,NEW,,,,,La fiesta caribeña llega al ritmo de Curazao en la Copa Mundial
6d0da5ee-b827-4c14-8110-b21e53ce1ad7,NEW,,,,,യൂട്യൂബ് ലൈവ് യോഗ സ്ട്രീമിംഗിൽ ആയുഷ് മന്ത്രാലയത്തിന് ഗിന്നസ് റെക്കോർഡ്
e7bee7c9-d9a3-40b4-97ca-2f0d06a2f901,WAIT,,,,,
66ec7881-df2e-4a8f-8e71-eb16ea5f17c4,NEW,,,,,Rebel TMC MPs merge with Tripura-based Nationalist Citizens Party
9d028039-054a-4b48-9127-53c5a2b70543,NEW,,,,,Hormuz reopening to ease oil supply risks for India
3c8b7cc9-c48e-4dec-8622-090f0626fbf5,NEW,,,,,Mitch McConnell Hospitalized: What Has Happened to the 84-Year-Old Former Senate Leader?
84e49fe4-0bc8-405e-bb17-d79069f09b97,NEW,,,,,Heavy rain throws life out of gear in Srinagar
1b4bd139-3f1e-4062-8c8f-8cd023f09e7b,WAIT,,,,,
0b807d13-1afc-47b8-b5e1-ecc5aac0efe1,JOIN,5eb4ca5e-0ecf-4ca4-bc2a-916e92ed6d36,0.9879,3,0.500,Forests on Fire!
758cf5cd-09bd-468c-96f8-c964cfab2d04,WAIT,,,,,
021d5f27-b89d-4c7e-8467-690a6755a153,WAIT,,,,,"As Trump turns 80, what's it really like to work as an octogenarian?"
bd33f348-cde6-45eb-9ed0-f3d510f47e2a,WAIT,,,,,
d5f2e986-beb0-4d8e-87bc-37454698201c,WAIT,,,,,
c0a6b442-d7b9-4ff6-a0c2-84cf37423acd,WAIT,,,,,
c2139f74-5340-4b07-b69e-09e1c046dd22,NEW,,,,,newsDisplay?newsID=1317250
dd017a3f-2f58-4cc0-b47e-453387de712c,WAIT,,,,,"Troops arrrest dismissed police inspector turned arms racketeer, recover weapons in Platea"
ac250035-ebc4-49f9-8638-8d1a57fd6dc3,NEW,,,,,Row Over Kerala VCs Attending Bhagwat Function Escalates Into BJP-UDF Social Media War
6a6767e2-0aeb-4307-b193-b90d2e38fd62,NEW,,,,,ஸ்லோவாக்கியாவின் உயரிய விருது: பிரதமர் மோடிக்கு மத்திய மந்திரி எல்.முருகன் வாழ்த்து
b7852d01-89bf-4571-9f0d-f069a9377e70,NEW,,,,,Online hatred spiked after the Bondi massacre: Meta knows why
924126ff-c5a8-4921-8d65-18157a8082ea,WAIT,,,,,Moderate to heavy rain likely today
126edea7-ef06-4734-8b1f-4e61d9b15fb3,WAIT,,,,,Alumni group of Army academy urges govt. to reconsider push to merge military academies
3a8afac2-be2b-4c3d-a9ba-0f2aec0e3b58,WAIT,,,,,"Ato Forson raises concern over public sector waste, calls for stronger internal audits"
ce369693-b8cf-468d-9682-3ab77d3bbb57,NEW,,,,,those who do not wish for progress might hatch conspiracies kanpur youth writes to pm modi
5611f045-1f00-440e-9792-d2c95769f37d,WAIT,,,,,"Transcript: Sen. Mark Warner on ""Face the Nation with Margaret Brennan,"" June 14, 2026"
2f1cfa51-9885-4003-bdf5-34ebb3c36bca,NEW,,,,,బాలిస్టిక్ క్షిపణులకు బీఎండీతో చెక్... న్యూక్లియర్ మిసైళ్లను సైతం అడ్డుకునే రక్షణ కవచం రెడ
111f8ae4-6e42-4255-bdb2-fcd7704a3129,WAIT,,,,,
30fc30b1-b079-47e2-8624-cc9e860aa5e3,WAIT,,,,,
1097a4de-c8d6-4fd7-b5fc-7763b46fccd5,NEW,,,,,Samsung Rolls Out Long-Awaited Network Speed Feature for Galaxy S26 Series
fe0d5be1-853f-43f3-9756-5554c11b415c,WAIT,,,,,
838081e3-0deb-4d1d-a285-83812367b37e,JOIN,76261af1-756e-4248-bd9e-082cbe4350f7,0.6816,2,0.500,"Lee Jung-hoo collects 2 hits, flashes leather for SF Giants"
d485d4eb-5b28-431a-87b2-768832459cf3,WAIT,,,,,"വിസിമാർ ആർഎസ്എസ് പരിപാടിയിൽ പങ്കെടുത്ത സംഭവം; മാപ്പ് പറയേണ്ടത് വിസിമാരല്ല, മുഖ്യമന്ത്രിയാണ"
5c6063e7-641f-4327-929b-4dbf6ea0aec8,WAIT,,,,,
8bf11de0-e003-4a45-b1b2-eda9259215dc,NEW,,,,,uk social media ban for children under 16 pcs 1532955.html
1937e04d-e034-48e3-a964-d79f1d831d1f,NEW,,,,,Сomplex of Buildings at Kiev-Pechersk Lavra Hit By US-Produced Patriot Missile – MoD
4aed95a6-22b7-4ea1-9329-70a1de577a84,NEW,,,,,edwards air force base live california incident
40570028-dfc7-4069-9208-5f35bcf3906c,NEW,,,,,"Today Panchangam மற்றும் முக்கிய நிகழ்வுகள்- 16 ஜூன் 2026: முருகன் கோவில்களில் அபிஷேகம், அ"
9313293e-ae85-47ba-9f12-0fea47905319,NEW,,,,,us air force b 52 bomber crashes after takeoff at edwards afb in californias mojave desert
40c6ed9f-ec17-4955-9506-9c50587bd420,NEW,,,,,There’s no other place I’d rather be than the ‘insular peninsula’
828e221e-eaf0-465b-b22f-5f802498068e,WAIT,,,,,
3b3d0f9d-3fa8-45ab-ab6a-64ec5dbd959e,WAIT,,,,,
0c374c98-8a17-4340-a416-553b7777b480,WAIT,,,,,"Prime Minister, UNICEF Review Education Recovery Measures After Cyclone Ditwah"
f0e50697-b1ed-4d3b-a523-64c12638e284,WAIT,,,,,
35437f0b-b7f8-4d37-8e08-b4469fd1c40d,NEW,,,,,actress gautami resigns from aiadmk party tamil nadu politics shock bsb 1532670.html
6103bb93-e6b8-45f8-8a1b-80f3e17ec8f3,WAIT,,,,,
1d35a9cb-bead-4004-ae16-8316c36c97e3,WAIT,,,,,"Vance says trump is ""very supportive"" but doesn't confirm 2028 presidential run"
6ec088ff-005e-422d-bfbe-57f7589432b0,NEW,,,,,Rupee rises 47 paise to settle at 94.71 against US dollar
f0f9c55e-b932-4fa2-91de-ecbcb80fac20,NEW,,,,,‘Surgical manipulation’: Tyra Banks sues Netflix over Next Top Model documentary
71655782-40fc-4335-9d2e-caef197dcf5e,NEW,,,,,Ghana government lashes out at Canada for rejecting Thomas Partey's visa for FIFA World Cu
03fa2f75-d050-4df0-aa23-80de18d258e7,NEW,,,,,131747846.cms
b09c2499-019d-47cd-9f34-5bc7aa88875c,WAIT,,,,,
df62ef15-a3eb-45ba-b807-ef411975d5dc,WAIT,,,,,Partner of woman killed by dogs recently saved neighbor wounded in similar attack: Court r
7bc743f8-82a5-420d-a374-4110621b3753,WAIT,,,,,Tuni: జంతువుల దాడి? కిడ్నాప్? అన్ని కోణాల్లో దర్యాప్తు ఎస్పీ బిందు మాధవ్
28c09f69-beac-481c-a0b7-bafec09bfaf4,NEW,,,,,Wyatt calls for Indigenous Procurement Policy to be shut down if ‘black clad’ rorts contin
1498717a-4737-4dc9-8682-5c1b51e1fa07,NEW,,,,,ADC names Amaechi as Atiku’s running mate in 2027 election
2fdc13e2-7734-4886-9f1b-78a743af389d,WAIT,,,,,
0455da15-73c3-46aa-96cf-089b7f32fba6,WAIT,,,,,
1aa7c292-92fd-486e-a8f4-fa437e15a6d5,WAIT,,,,,
152ade81-9ab9-4b07-9fff-d253dd27cd05,WAIT,,,,,'Who will be accountable for this?': Families grieve sailors killed in Strait of Hormuz
3aa77e46-d923-4e97-992b-d98dbf3d9cb7,WAIT,,,,,Meghan Markle's 1-word joke that left Kate Middleton silent at her first Trooping the Colo
0c8e4528-9d2c-45b0-987b-c8dda092c460,NEW,,,,,Trump heralds Iran deal but questions – and risks – remain
fec87ab9-1a90-444c-83af-32bc13165607,WAIT,,,,,സ​ലീം​കു​മാ​റി​നെ അ​നു​സ്മ​രി​ച്ച് ജി​ദ്ദ വാ​യ​ന​ക്കൂ​ട്ടം
ab8847f6-9ece-439f-8c33-0c3c39fc8b21,WAIT,,,,,WATCH: Iran Anthem Met With Loud Boos At SoFi Stadium During FIFA World Cup Clash Vs New Z
5f05251e-9937-4d23-92e9-9cbf18d61835,NEW,,,,,"Oil rebounds on concerns about US-Iran peace deal, restoration of supply"
c688a734-38c4-49cf-9e20-7170a3ac6646,NEW,,,,,“Let’s Not Blow It”: Trump Condemns Israeli Strikes on Beirut Amid Final Leg of Peace Talk
fa86f29e-6dc4-48ef-a9cc-22f659bf4015,NEW,,,,,महिला टी20 वर्ल्ड कप: क्या पाकिस्तानी खिलाड़ियों से हैंडशेक करेगी टीम इंडिया? हरमनप्रीत कौ
b760ff8b-ce08-46c6-8377-37dbef6cb985,WAIT,,,,,131739332.cms
3dfa4f04-a3fd-4d8a-b496-ca8498476779,WAIT,,,,,
971cdfec-2290-4935-9ef3-79a123bcd199,NEW,,,,,"NEET re-exam 2026: सरकार का बड़ा एक्शन, 22 जून तक टेलीग्राम ऐप पर लगाया बैन; NTA ने जारी क"
0af679b6-4d83-4dd2-9350-f83b08f5e1ab,NEW,,,,,"20,000 Protesters Rally in Geneva Against G7 Summit, Clashes With Police Intensify Ahead o"
bb866ad8-e1ac-4243-84ee-a080e1b6b11b,WAIT,,,,,
2e075539-5002-4ab1-8445-2d07fd9c58ea,WAIT,,,,,
8e34cd14-78ae-47e7-b984-fd52ec941e8c,NEW,,,,,us iran deal promises strait of hormuz reopening easing global trade concerns
a6e02cfc-8c7d-45a6-9a71-986d4eb732db,NEW,,,,,Indian-flagged dhow sinks off Oman coast; all 14 crew rescued safely
83481b28-8857-4b19-a3d2-9c3827695662,NEW,,,,,Protesters demand Education Minister's resignation over NEET row at Bengaluru rally
7eee6e0a-d016-498d-8f15-2dfe97ef8997,WAIT,,,,,Burning Topic: మిడిల్ ఈస్ట్‌లో శాంతికి టైమ్ వచ్చింది
8b0edbdc-15db-471c-b60f-92b4ab4f0f65,NEW,,,,,France Prez Emmanuel Macron Congratulates PM Modi As Bharat Innovates Event Kicks Off In N
b7eaa048-dc4d-494b-98fd-e13c7f99411f,WAIT,,,,,
e602af63-e95b-437c-8c2b-cb8bfe5096f6,WAIT,,,,,
88b31799-f284-4723-9beb-8c8baa5e1b43,WAIT,,,,,
e056adda-022e-44a9-bfcb-5853692df3fa,WAIT,,,,,
b646f3fb-12de-43c6-932e-fb4225bd1418,NEW,,,,,Why is the Zojila tunnel a game changer? | Explains
69c24b7a-55c8-457b-9811-7e770d1e493a,WAIT,,,,,"Apple Fans Take Note: iPhone 17 Pro Listed on Flipkart From ₹82,000"
53bae056-0dc7-46d3-b261-51bc7610c618,WAIT,,,,,
a5e1f414-c4d7-4fcf-84c5-7f876294d03b,WAIT,,,,,
d488c523-4469-401a-a627-fbd715cdeb9b,NEW,,,,,FG inaugurates technical working group on agricultural standards
692891af-6ab0-44d2-afd3-f2af79ca20fd,WAIT,,,,,
881072f9-b7c8-4e06-82f7-278a2fc2d082,WAIT,,,,,ട്രെയിനിൽ തീപിടിച്ചെന്ന് ആഭ്യൂഹം; ട്രാക്കിലേക്ക് ചാടിയ നാല് പേർ മറ്റൊരു ട്രെയിൻ ഇടിച്ചു മര
36dd1080-2c56-4df2-8c1e-9594f8e36452,NEW,,,,,Iranian hardliners in vociferous push to reject proposed peace deal with US
6075b3fd-307d-4dfa-9daa-f3dc1de04271,NEW,,,,,Can Washington force Israel to comply with a U.S.-Iranian peace deal it rejects?
9187f7b5-9593-40c6-9ea8-85ffdbfa5c29,NEW,,,,,முதலமைச்சர் விஜய் - சங்கீதா விவாகரத்து வழக்கு ஆக.7-ந்தேதிக்கு ஒத்திவைப்பு
a3362f17-9e00-4282-9acd-18efd30e1d04,WAIT,,,,,
3f2a227c-278a-4b3a-a731-19fd2ec82afd,NEW,,,,,Nitish Kumar Reddy : ప్రెస్ కాన్ఫరెన్స్‌ మధ్యలో నితీశ్‌ రెడ్డికి వాళ్ల అమ్మ నుంచి ఫోన్.. అ
7c7ac5f8-4c6a-47e3-a34c-26d50c8a830e,NEW,,,,,Adam Liaw’s pear and date tarte tatin
b4815838-f5b8-44fb-a9cb-154f6f4088fb,WAIT,,,,,
c066f083-8559-404f-976f-2276e7cd0a43,WAIT,,,,,
fa1b3f16-8512-4304-a2e0-9e74dfa09112,WAIT,,,,,
09caecce-4edd-4f8e-97bc-37ce8b84f987,WAIT,,,,,
72899d0f-02e4-4c69-b3fd-88d9bb60958d,WAIT,,,,,Pedro Porro signs new Tottenham deal until 2031
da700396-1ca3-4dcc-8ebe-91e3452f060c,WAIT,,,,,
25a06332-6232-4d60-b06f-470371429070,NEW,,,,,Trump hosts UFC cage fight on the White House lawn
786c5486-a329-483e-9737-812d67cc40b7,NEW,,,,,Neeraj included ‘conditionally’ as AFI finalises 32-member squad for Commonwealth Games 20
7653eb40-bbed-4f05-946d-21ec9a832c48,NEW,,,,,¡Gol en 17 segundos! Mattias Svanberg entró y de inmediato anotó el cuarto de Suecia ante 
0dc74962-b277-424c-a2ec-2e5dcaa19a59,WAIT,,,,,
4ccf4386-6929-4c3a-8cdb-349537b23fc6,NEW,,,,,"Tears, Cheers And Street Parties: Knicks Fans Celebrate Historic NBA Championship"
dd32e317-8154-4c98-8365-32f17c46c6cf,NEW,,,,,commuters lament planned transjabodetabek fare hike?utm source=(direct)&utm medium=home he
deac7783-e340-45bf-9ec7-fcb6365f46e0,WAIT,,,,,Petrol prices set for sharpest drop in months as fuel costs fall from June 16
ba968079-c393-4d9a-b4f5-8eb3e003b184,WAIT,,,,,
c5d63976-b539-470b-b5f6-9a55b1aeacc3,WAIT,,,,,
176b316b-bf77-45cf-9e61-1ff08815ce5b,WAIT,,,,,
8d558a8c-2abb-4f36-bd87-76d8a83f0072,WAIT,,,,,bj9h5mj9s
45ece9a5-28bf-4324-bfd5-02baf8355f8f,WAIT,,,,,
1684177c-af63-4894-b4bd-8b1955ed77ec,NEW,,,,,Khoukhi de cabeza anota el agónico empate de Qatar ante Suiza en el último suspiro del jue
24a6d28d-d0bf-422c-a24c-9525566eca11,WAIT,,,,,SP Group seeks more time to repay bonds nearing maturity
2496fc7d-1083-4da7-8d1d-b7dafdab05b6,NEW,,,,,"Nitin Gadkari approves 100 per cent ethanol fuel, says India accelerating shift to clean e"
026a55c1-ccbc-4ba2-af07-f34d17708a01,NEW,,,,,american oliver tree helicopter crash latam intl
7f62b579-0951-4372-a691-b24fafedc94e,NEW,,,,,"PM Modi’s France, Slovakia Visit Begins Ahead Of G7 Summit; Talks With President Macron On"
c64f52c9-6a40-4337-9afa-873370edcdb1,NEW,,,,,TMC Collapse On Way: Rebel MPs Meet Om Birla After Huddle At Bhupender Yadav's Residence
eec3c3dc-93cb-45f5-a08a-f205af499448,WAIT,,,,,indonesian economy comes up for air but struggles to win back investors?utm source=(direct
8632791c-8509-40f8-a7ec-db88816a1ddb,WAIT,,,,,
4282f004-182e-4ade-a56b-cb1c3a75997e,JOIN,5b108b95-e64f-4b8c-b5c1-abfb51a2d5a6,0.9632,2,0.500,"West's illusions about Russia, Witkoff-Kushner upcoming visit: Lavrov's comment"
6faa5cbc-ab97-4b41-8c91-955b0f1a0773,WAIT,,,,,mobile emergency alert cell broadcast service ndma temporarily suspended ann 3145025
ca793086-07fe-40b6-ae24-3e934dcb4645,WAIT,,,,,
f5544ac4-f01e-45d6-8d35-af51d8762ab5,WAIT,,,,,
d5dcc088-bd1d-4de1-890f-27bb110615ed,WAIT,,,,,
e389fa01-ccb3-4d7c-8eb7-91f8f49e5f1c,WAIT,,,,,
85d6176f-21b3-4901-9770-6af9ec5b3408,WAIT,,,,,
7ce6e6ab-1bc7-4267-ad14-a78da29348e3,WAIT,,,,,
ac026f48-8b62-4b08-85b7-1ddba318c140,NEW,,,,,Resident doctors in England call off strike action after new government offer
881e8710-34a8-41f1-ad93-19c152835270,NEW,,,,,"Sweden vs Tunisia LIVE, FIFA World Cup 2026: Isak, Ayari score for Sweden before Rekik pul"
708d66f8-3a6c-460d-8402-b9451e417293,WAIT,,,,,
9063779d-c4d8-4622-892e-2d059bdfd608,WAIT,,,,,Economic Digest: A Snapshot of Nepal’s Business News
9899e061-7f37-44f7-957c-a1fec262e9d8,NEW,,,,,"On Sushant’s death anniversary, sister’s note goes viral"
6dd44c9d-b45c-4d06-965d-0b2e2c977457,WAIT,,,,,
1edb668b-457e-42b2-b5dc-ebb880e9e9d0,WAIT,,,,,
439fcfff-6b5a-486f-a51b-c15bbc42a727,NEW,,,,,"Edo: One killed, houses burnt in dispute over girlfriend"
d4bda86b-9054-48f1-8156-c06c074ade94,NEW,,,,,Labor sends emergency delegation to defuse Asian gas alarm
ba56782f-d13f-4267-abcb-4bf5571fb6a4,NEW,,,,,29 suspected criminals held after Kaduna raids
a0c92696-8809-4978-86af-dc6e20d9d97f,NEW,,,,,"90-min ultimatum, tense calls, wellness retreat: How White House and Amazon got Anthropic "
f5935098-305a-4509-9a14-7edc28f2772a,WAIT,,,,,
8d286b3d-f8b9-457b-88bb-abef07487a42,WAIT,,,,,
739c755e-7fe9-4d4e-b721-fa38c28d9d59,WAIT,,,,,
d2aa05c6-8ec3-4856-9d96-4e0f9e443e0b,WAIT,,,,,
d50da4f8-f4ab-424f-88d2-e0040ba1e4af,NEW,,,,,Siddhesh Lad braves through dislocated shoulder injury to lead Maratha Royals to successiv
